Title GSheet	Start Date	End Date	Author(s)	Display Genre	Type	Format	Pages	Hours	My Rating	Re-Read?	Book Club?	Technical?	Goodreads	Year Read	Start Month	End Month	Num Days Reading	Pages Per Day	Hours Per Day	Goodreads Rating	Full Title	Title	Subtitle	Year Published	Period Published	Num Reviews	Num Ratings	Num Five Stars	Num Four Stars	Num Three Stars	Num Two Stars	Num One Stars	Gender(s)	Num Authors	Author Gender	Rating Delta	Rating Delta Absolute	Read On Release?	1-Star Rating Percentage	5-Star Rating Percentage	Goodreads Rating Binned
The Body Keeps the Score	2023-03-27	2023-05-01	Bessel van der Kolk	Science	Non-Fiction	Audible		16.0	2.5	False	False	False	https://www.goodreads.com/book/show/18693771-the-body-keeps-the-score	2023	03-2023	05-2023	36		0.4444444444444444	4.41	The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma	The Body Keeps the Score	Brain, Mind, and Body in the Healing of Trauma	2014	Contemporary (21st)	13999	170833	98403	50831	16380	3518	1701	Male	1	Male	-1.9100000000000001	1.9100000000000001	False	0.9957092599205072	57.601868491450716	(4.25, 4.5]
Gates of Fire	2023-04-06	2023-04-13	Steven Pressfield	Novel	Fiction	Kindle	402.0		4.5	False	False	False	https://www.goodreads.com/book/show/6622811-gates-of-fire	2023	04-2023	04-2023	8	50.25		4.4	Gates of Fire	Gates of Fire	Gates of Fire	1998	Contemporary (20th)	2664	38060	21909	11065	3828	880	378	Male	1	Male	0.09999999999999964	0.09999999999999964	False	0.9931686810299527	57.56437204414083	(4.25, 4.5]
Famine, Affluence, and Morality	2023-04-16	2023-04-16	Peter Singer	Philosophy	Non-Fiction	Kindle	108.0		3.0	False	False	False	https://www.goodreads.com/book/show/26395681-famine-affluence-and-morality	2023	04-2023	04-2023	1	108.0		4.12	Famine, Affluence, and Morality	Famine, Affluence, and Morality	Famine, Affluence, and Morality	1972	Contemporary (20th)	92	914	390	320	149	30	25	Male	1	Male	-1.12	1.12	False	2.735229759299781	42.669584245076585	(4.0, 4.25]
The New Jim Crow	2023-04-22	2023-05-08	Michelle Alexander	Politics	Non-Fiction	Kindle	421.0		4.0	False	False	False	https://www.goodreads.com/book/show/53498439-the-new-jim-crow	2023	04-2023	05-2023	17	24.764705882352942		4.52	The New Jim Crow: Mass Incarceration in the Age of Colorblindness	The New Jim Crow	Mass Incarceration in the Age of Colorblindness	2010	Contemporary (21st)	10552	106901	68211	29617	6628	1521	924	Female	1	Female	-0.5199999999999996	0.5199999999999996	False	0.8643511286143255	63.807635101636095	(4.5, 4.75]
A Man for All Markets	2023-05-04	2023-05-18	Edward O. Thorp	Biography	Non-Fiction	Audible		16.5	4.0	False	False	False	https://www.goodreads.com/en/book/show/25733505	2023	05-2023	05-2023	15		1.1	4.24	A Man for All Markets: From Las Vegas to Wall Street, How I Beat the Dealer and the Market	A Man for All Markets	From Las Vegas to Wall Street, How I Beat the Dealer and the Market	2016	Contemporary (21st)	475	6199	2808	2308	889	158	36	Male	1	Male	-0.2400000000000002	0.2400000000000002	False	0.5807388288433618	45.297628649782226	(4.0, 4.25]
The Persian Expedition	2023-05-09	2023-05-17	Xenophon	History	Non-Fiction	Kindle	375.0		3.0	False	False	False	https://www.goodreads.com/book/show/9642703-the-persian-expedition	2023	05-2023	05-2023	9	41.666666666666664		4.11	The Persian Expedition	The Persian Expedition	The Persian Expedition	-401	Antiquity	565	8813	3540	3166	1702	319	86	Male	1	Male	-1.1100000000000003	1.1100000000000003	False	0.9758311585158288	40.16793373425621	(4.0, 4.25]
Do Androids Dream of Electric Sheep?	2023-05-17	2023-05-25	Philip K. Dick	Science Fiction	Fiction	Kindle	208.0		4.0	False	False	False	https://www.goodreads.com/book/show/36402034-do-androids-dream-of-electric-sheep	2023	05-2023	05-2023	9	23.11111111111111		4.09	Do Androids Dream of Electric Sheep?	Do Androids Dream of Electric Sheep?	Do Androids Dream of Electric Sheep?	1968	Contemporary (20th)	19025	444440	163784	181408	80315	15102	3831	Male	1	Male	-0.08999999999999986	0.08999999999999986	False	0.8619836198361983	36.85176851768518	(4.0, 4.25]
Kitchen Confidential	2023-05-28	2023-06-05	Anthony Bourdain	Biography	Non-Fiction	Kindle	312.0		3.0	False	False	False	https://www.goodreads.com/book/show/19501632-kitchen-confidential	2023	05-2023	06-2023	9	34.666666666666664		4.15	Kitchen Confidential: Adventures in the Culinary Underbelly	Kitchen Confidential	Adventures in the Culinary Underbelly	2000	Contemporary (21st)	17438	308364	124094	122222	49798	8924	3326	Male	1	Male	-1.1500000000000004	1.1500000000000004	False	1.0785954261846389	40.24270018549506	(4.0, 4.25]
The Price of Time	2023-06-04	2023-06-26	Edward Chancellor	Business	Non-Fiction	Audible		13.5	4.0	False	False	False	https://www.goodreads.com/en/book/show/59056157	2023	06-2023	06-2023	23		0.5869565217391305	4.19	The Price of Time	The Price of Time	The Price of Time	2022	Contemporary (21st)	147	1370	627	461	214	55	13	Male	1	Male	-0.1900000000000004	0.1900000000000004	True	0.948905109489051	45.76642335766423	(4.0, 4.25]
The Assassination of Julius Caesar	2023-06-06	2023-06-16	Michael Parenti	History	Non-Fiction	Physical	222.0		3.5	False	False	False	https://www.goodreads.com/en/book/show/37811	2023	06-2023	06-2023	11	20.181818181818183		4.27	The Assassination of Julius Caesar: A People's History of Ancient Rome	The Assassination of Julius Caesar	A People's History of Ancient Rome	2003	Contemporary (21st)	208	1603	771	578	188	47	19	Male	1	Male	-0.7699999999999996	0.7699999999999996	False	1.1852776044915783	48.09731752963194	(4.25, 4.5]
The Trouble with Peace	2023-06-17	2023-06-28	Joe Abercrombie	Fantasy	Fiction	Kindle	506.0		4.0	False	False	False	https://www.goodreads.com/en/book/show/40701777	2023	06-2023	06-2023	12	42.166666666666664		4.6	The Trouble with Peace	The Trouble with Peace	The Trouble with Peace	2020	Contemporary (21st)	2360	29634	19661	8353	1423	150	47	Male	1	Male	-0.5999999999999996	0.5999999999999996	False	0.15860160626307618	66.3460889518796	(4.5, 4.75]
The Pathless Path	2023-06-28	2023-07-16	Paul Millerd	Self-Improvement	Non-Fiction	Audible		6.0	4.0	False	False	False	https://www.goodreads.com/en/book/show/60151185	2023	06-2023	07-2023	19		0.3157894736842105	4.02	The Pathless Path: Imagining a New Story For Work and Life	The Pathless Path	Imagining a New Story For Work and Life	2022	Contemporary (21st)	304	3231	1219	1120	681	145	66	Male	1	Male	-0.019999999999999574	0.019999999999999574	True	2.042711234911792	37.72825750541628	(4.0, 4.25]
The Handmaid's Tale	2023-07-02	2023-07-15	Margaret Atwood	Novel	Fiction	Physical	303.0		3.5	False	False	False	https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale	2023	07-2023	07-2023	14	21.642857142857142		4.13	The Handmaid’s Tale	The Handmaid’s Tale	The Handmaid’s Tale	1985	Contemporary (20th)	94562	2011380	868290	710693	307707	84075	40615	Female	1	Female	-0.6299999999999999	0.6299999999999999	False	2.0192604082769043	43.16886913462399	(4.0, 4.25]
The Wisdom of Crowds	2023-07-15	2023-07-23	Joe Abercrombie	Fantasy	Fiction	Kindle	520.0		4.5	False	False	False	https://www.goodreads.com/book/show/40701780-the-wisdom-of-crowds	2023	07-2023	07-2023	9	57.77777777777778		4.6	The Wisdom of Crowds	The Wisdom of Crowds	The Wisdom of Crowds	2021	Contemporary (21st)	2288	25546	17269	6595	1401	221	60	Male	1	Male	-0.09999999999999964	0.09999999999999964	False	0.23487042981288653	67.5996242073123	(4.5, 4.75]
Learning Go	2023-07-16	2023-08-03	Jon Bodner	Technical	Non-Fiction	Physical	376.0		4.0	False	False	True	https://www.goodreads.com/en/book/show/55841848	2023	07-2023	08-2023	19	19.789473684210527		4.47	Learning Go: An Idiomatic Approach to Real-World Go Programming	Learning Go	An Idiomatic Approach to Real-World Go Programming	2021	Contemporary (21st)	35	275	152	104	15	3	1	Male	1	Male	-0.46999999999999975	0.46999999999999975	False	0.36363636363636365	55.27272727272727	(4.25, 4.5]
Atomic Habits	2023-07-17	2023-07-23	James Clear	Self-Improvement	Non-Fiction	Audible		5.5	4.0	False	False	False	https://www.goodreads.com/en/book/show/40121378	2023	07-2023	07-2023	7		0.7857142857142857	4.36	Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones	Atomic Habits	An Easy & Proven Way to Build Good Habits & Break Bad Ones	2018	Contemporary (21st)	51649	811972	437508	262357	87576	16639	7892	Male	1	Male	-0.3600000000000003	0.3600000000000003	False	0.9719546979452494	53.88215357179804	(4.25, 4.5]
Into Thin Air	2023-07-23	2023-07-26	Jon Krakauer	Miscellaneous	Non-Fiction	Kindle	368.0		4.5	False	False	False	https://www.goodreads.com/book/show/6081088-into-thin-air	2023	07-2023	07-2023	4	92.0		4.24	Into Thin Air	Into Thin Air	Into Thin Air	1997	Contemporary (20th)	18284	498646	235839	177110	62926	13311	9460	Male	1	Male	0.2599999999999998	0.2599999999999998	False	1.897137448209752	47.29587723555388	(4.0, 4.25]
We Don't Know Ourselves	2023-07-28	2023-08-24	Fintan O'Toole	History	Non-Fiction	Audible		22.0	3.5	False	False	False	https://www.goodreads.com/en/book/show/56769525	2023	07-2023	08-2023	28		0.7857142857142857	4.35	We Don't Know Ourselves: A Personal History of Modern Ireland	We Don't Know Ourselves	A Personal History of Modern Ireland	2022	Contemporary (21st)	683	5044	2522	1891	518	87	26	Male	1	Male	-0.8499999999999996	0.8499999999999996	True	0.5154639175257731	50.0	(4.25, 4.5]
The Will of the Many	2023-07-28	2023-08-04	James Islington	Fantasy	Fiction	Kindle	688.0		5.0	False	False	False	https://www.goodreads.com/en/book/show/58416952	2023	07-2023	08-2023	8	86.0		4.66	The Will of the Many	The Will of the Many	The Will of the Many	2023	Contemporary (21st)	3003	16195	11768	3564	646	169	48	Male	1	Male	0.33999999999999986	0.33999999999999986	True	0.2963877740043223	72.66440259339302	(4.5, 4.75]
Chip War	2023-08-07	2023-08-12	Chris Miller	Technology	Non-Fiction	Kindle	463.0		5.0	False	False	False	https://www.goodreads.com/book/show/62807111-chip-war	2023	08-2023	08-2023	6	77.16666666666667		4.46	Chip War: The Fight for the World's Most Critical Technology	Chip War	The Fight for the World's Most Critical Technology	2022	Contemporary (21st)	1627	17225	9881	5664	1388	223	69	Male	1	Male	0.54	0.54	True	0.4005805515239477	57.36429608127721	(4.25, 4.5]
Grokking Algorithms	2023-08-07	2023-08-16	Aditya Y. Bhargava	Technical	Non-Fiction	Kindle	256.0		4.0	False	False	True	https://www.goodreads.com/en/book/show/22847284	2023	08-2023	08-2023	10	25.6		4.41	Grokking Algorithms An Illustrated Guide For Programmers and Other Curious People	Grokking Algorithms An Illustrated Guide For Programmers and Other Curious People	Grokking Algorithms An Illustrated Guide For Programmers and Other Curious People	2015	Contemporary (21st)	559	4160	2266	1448	366	63	17	Male	1	Male	-0.41000000000000014	0.41000000000000014	False	0.4086538461538462	54.47115384615384	(4.25, 4.5]
A Tale of Two Cities	2023-08-14	2023-08-22	Charles Dickens	Classics	Fiction	Kindle	448.0		3.0	False	False	False	https://www.goodreads.com/book/show/1953.A_Tale_of_Two_Cities	2023	08-2023	08-2023	9	49.77777777777778		3.87	A Tale of Two Cities	A Tale of Two Cities	A Tale of Two Cities	1859	Late Modern	22980	939053	328928	301047	201796	70806	36476	Male	1	Male	-0.8700000000000001	0.8700000000000001	False	3.8843387966387413	35.02762889847538	(3.75, 4.0]
The Charisma Myth	2023-08-22	2023-09-04	Olivia Fox Cabane	Self-Improvement	Non-Fiction	Kindle	259.0		4.0	False	False	False	https://www.goodreads.com/book/show/19011557-the-charisma-myth	2023	08-2023	09-2023	14	18.5		3.92	The Charisma Myth: How to Engage, Influence and Motivate People	The Charisma Myth	How to Engage, Influence and Motivate People	2012	Contemporary (21st)	1087	18384	6119	6692	4016	1103	454	Female	1	Female	0.08000000000000007	0.08000000000000007	False	2.469538729329852	33.28437771975631	(3.75, 4.0]
The Importance of Being Earnest	2023-08-22	2023-09-04	Oscar Wilde	Classics	Fiction	Kindle	79.0		4.0	False	False	False	https://www.goodreads.com/book/show/122638.The_Importance_of_Being_Earnest	2023	08-2023	09-2023	14	5.642857142857143		4.17	The Importance of Being Earnest	The Importance of Being Earnest	The Importance of Being Earnest	1895	Late Modern	13843	364798	156955	133636	58937	11626	3644	Male	1	Male	-0.16999999999999993	0.16999999999999993	False	0.9989089852466296	43.02518105910668	(4.0, 4.25]
Red Rising	2023-08-24	2023-09-01	Pierce Brown	Fantasy	Fiction	Audible		16.0	4.0	True	False	False	https://www.goodreads.com/en/book/show/15839976	2023	08-2023	09-2023	9		1.7777777777777777	4.27	Red Rising	Red Rising	Red Rising	2014	Contemporary (21st)	40491	405628	204063	132566	48551	13719	6729	Male	1	Male	-0.2699999999999996	0.2699999999999996	False	1.6589091482836489	50.30791759937677	(4.25, 4.5]
Golden Son	2023-09-03	2023-09-12	Pierce Brown	Fantasy	Fiction	Audible		19.0	3.5	True	False	False	https://www.goodreads.com/book/show/18966819-golden-son	2023	09-2023	09-2023	10		1.9	4.46	Golden Son	Golden Son	Golden Son	2015	Contemporary (21st)	20070	244367	143034	76123	20720	3453	1037	Male	1	Male	-0.96	0.96	False	0.42436171823527724	58.532453236320784	(4.25, 4.5]
The Art and Business of Online Writing	2023-09-06	2023-09-12	Nicolas Cole	Miscellaneous	Non-Fiction	Kindle	330.0		4.0	False	False	False	https://www.goodreads.com/en/book/show/55189231	2023	09-2023	09-2023	7	47.142857142857146		4.47	The Art and Business of Online Writing: How to Beat the Game of Capturing and Keeping Attention	The Art and Business of Online Writing	How to Beat the Game of Capturing and Keeping Attention	2020	Contemporary (21st)	107	1007	608	293	83	18	5	Male	1	Male	-0.46999999999999975	0.46999999999999975	False	0.49652432969215493	60.37735849056604	(4.25, 4.5]
Morning Star	2023-09-13	2023-09-30	Pierce Brown	Fantasy	Fiction	Audible		21.0	4.0	True	False	False	https://www.goodreads.com/book/show/18966806-morning-star	2023	09-2023	09-2023	18		1.1666666666666667	4.5	Morning Star	Morning Star	Morning Star	2016	Contemporary (21st)	16583	202094	124377	58796	15686	2481	754	Male	1	Male	-0.5	0.5	False	0.37309370886815046	61.54413292824131	(4.25, 4.5]
Much Ado About Nothing	2023-09-14	2023-09-18	William Shakespeare	Classics	Fiction	Kindle	107.0		3.0	False	False	False	https://www.goodreads.com/book/show/53793376-much-ado-about-nothing	2023	09-2023	09-2023	5	21.4		4.06	Much Ado About Nothing	Much Ado About Nothing	Much Ado About Nothing	1598	Early Modern	5627	242383	93351	87040	48277	10479	3236	Male	1	Male	-1.0599999999999996	1.0599999999999996	False	1.3350771299967408	38.51383966697334	(4.0, 4.25]
The Fifth Science	2023-09-19	2023-09-25	Exurb1a	Science Fiction	Fiction	Kindle	247.0		4.0	False	False	False	https://www.goodreads.com/book/show/41580260-the-fifth-science	2023	09-2023	09-2023	7	35.285714285714285		4.42	The Fifth Science	The Fifth Science	The Fifth Science	2018	Contemporary (21st)	412	4506	2565	1407	418	90	26	Male	1	Male	-0.41999999999999993	0.41999999999999993	False	0.5770084332001775	56.924101198402134	(4.25, 4.5]
The Tiger	2023-09-27	2023-10-04	John Vaillant	Miscellaneous	Non-Fiction	Kindle	329.0		3.5	False	False	False	https://www.goodreads.com/book/show/7624594-the-tiger	2023	09-2023	10-2023	8	41.125		4.07	The Tiger: A True Story of Vengeance and Survival	The Tiger	A True Story of Vengeance and Survival	2010	Contemporary (21st)	1996	15010	5674	5766	2736	645	189	Male	1	Male	-0.5700000000000003	0.5700000000000003	False	1.2591605596269155	37.80146568954031	(4.0, 4.25]
Number Go Up	2023-10-01	2023-10-05	Zeke Faux	Business	Non-Fiction	Audible		9.0	4.0	False	False	False	https://www.goodreads.com/en/book/show/123276708	2023	10-2023	10-2023	5		1.8	4.32	Number Go Up: Inside Crypto's Wild Rise and Staggering Fall	Number Go Up	Inside Crypto's Wild Rise and Staggering Fall	2023	Contemporary (21st)	417	3469	1572	1488	366	38	5	Male	1	Male	-0.3200000000000003	0.3200000000000003	True	0.14413375612568463	45.31565292591525	(4.25, 4.5]
The Elements of Computing Systems	2023-10-03	2023-10-20	Noam Nisan, Shimon Schoken	Technical	Non-Fiction	Physical	275.0		4.5	False	False	True	https://www.goodreads.com/book/show/51706318-the-elements-of-computing-systems	2023	10-2023	10-2023	18	15.277777777777779		4.55	The Elements of Computing Systems: Building a Modern Computer from First Principles	The Elements of Computing Systems	Building a Modern Computer from First Principles	2005	Contemporary (21st)	67	861	561	229	57	10	4	Male, Male	2	Male	-0.04999999999999982	0.04999999999999982	False	0.4645760743321719	65.1567944250871	(4.5, 4.75]
Iron Gold	2023-10-05	2023-10-17	Pierce Brown	Fantasy	Fiction	Kindle	624.0		4.0	True	False	False	https://www.goodreads.com/book/show/33257757-iron-gold	2023	10-2023	10-2023	13	48.0		4.24	Iron Gold	Iron Gold	Iron Gold	2018	Contemporary (21st)	6642	85902	37583	34047	11963	1832	477	Male	1	Male	-0.2400000000000002	0.2400000000000002	False	0.555283928197248	43.75101860259365	(4.0, 4.25]
Going Infinite	2023-10-05	2023-10-07	Michael Lewis	Business	Non-Fiction	Audible		9.0	3.0	False	False	False	https://www.goodreads.com/en/book/show/149105520	2023	10-2023	10-2023	3		3.0	3.79	Going Infinite: The Rise and Fall of a New Tycoon	Going Infinite	The Rise and Fall of a New Tycoon	2023	Contemporary (21st)	1538	17319	4822	6444	4269	1078	706	Male	1	Male	-0.79	0.79	True	4.076447831860961	27.84225417171892	(3.75, 4.0]
Elon Musk	2023-10-09	2023-10-23	Walter Isaacson	Biography	Non-Fiction	Audible		20.5	4.0	False	False	False	https://www.goodreads.com/en/book/show/122765395	2023	10-2023	10-2023	15		1.3666666666666667	4.42	Elon Musk	Elon Musk	Elon Musk	2023	Contemporary (21st)	2640	26706	15451	8230	2175	428	422	Male	1	Male	-0.41999999999999993	0.41999999999999993	True	1.5801692503557254	57.85591252901969	(4.25, 4.5]
The Minimalist Entrepreneur	2023-10-18	2023-10-23	Sahil Lavingia	Business	Non-Fiction	Kindle	262.0		3.5	False	False	False	https://www.goodreads.com/en/book/show/56913172	2023	10-2023	10-2023	6	43.666666666666664		4.22	The Minimalist Entrepreneur: How Great Founders Do More with Less	The Minimalist Entrepreneur	How Great Founders Do More with Less	2021	Contemporary (21st)	142	1445	635	549	211	37	13	Male	1	Male	-0.7199999999999998	0.7199999999999998	False	0.8996539792387545	43.944636678200695	(4.0, 4.25]
Dark Age	2023-10-24	2023-10-30	Pierce Brown	Fantasy	Fiction	Kindle	939.0		4.5	True	False	False	https://www.goodreads.com/en/book/show/29226553	2023	10-2023	10-2023	7	134.14285714285714		4.46	Dark Age	Dark Age	Dark Age	2019	Contemporary (21st)	5000	56147	33975	15962	4875	1012	323	Male	1	Male	0.040000000000000036	0.040000000000000036	False	0.5752756157942543	60.510802001887896	(4.25, 4.5]
Ship of Fools	2023-10-24	2023-10-30	Fintan O'Toole	Politics	Non-Fiction	Audible		7.5	3.0	False	False	False	https://www.goodreads.com/en/book/show/7127751	2023	10-2023	10-2023	7		1.0714285714285714	4.01	Ship of Fools: How Stupidity and Corruption Sank the Celtic Tiger	Ship of Fools	How Stupidity and Corruption Sank the Celtic Tiger	2009	Contemporary (21st)	47	420	135	176	92	11	6	Male	1	Male	-1.0099999999999998	1.0099999999999998	False	1.4285714285714286	32.142857142857146	(4.0, 4.25]
An Introduction to Statistical Learning	2023-10-26	2023-12-02	Gareth James, Daniela Witten, Trevor Hastie, Robert Tibshirani, Jonathan Taylor	Technical	Non-Fiction	Kindle	613.0		4.0	False	False	True	https://www.goodreads.com/book/show/178815107-an-introduction-to-statistical-learning	2023	10-2023	12-2023	38	16.13157894736842		4.65	An Introduction to Statistical Learning: with Applications in Python	An Introduction to Statistical Learning	with Applications in Python	2023	Contemporary (21st)	2	17	12	4	1	0	0	Male, Female, Male, Male, Male	5	Male	-0.6500000000000004	0.6500000000000004	True	0.0	70.58823529411765	(4.5, 4.75]
Light Bringer	2023-10-31	2023-11-20	Pierce Brown	Fantasy	Fiction	Kindle	682.0		4.5	False	False	False	https://www.goodreads.com/en/book/show/29227774	2023	10-2023	11-2023	21	32.476190476190474		4.75	Light Bringer	Light Bringer	Light Bringer	2023	Contemporary (21st)	3178	28304	22499	4821	805	122	57	Male	1	Male	-0.25	0.25	True	0.20138496325607688	79.49053137365743	(4.5, 4.75]
The Hitchhiker's Guide to the Galaxy	2023-11-11	2023-11-22	Douglas Adams	Science Fiction	Fiction	Audible		5.0	4.5	False	False	False	https://www.goodreads.com/book/show/40549107-the-hitchhiker-s-guide-to-the-galaxy	2023	11-2023	11-2023	12		0.4166666666666667	4.23	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	1979	Contemporary (20th)	44342	1818347	921673	534645	251712	72384	37933	Male	1	Male	0.2699999999999996	0.2699999999999996	False	2.086125475500551	50.68741004879706	(4.0, 4.25]
Pax: War and Peace in Rome's Golden Age	2023-11-20	2023-11-30	Tom Holland	History	Non-Fiction	Audible		15.0	4.0	False	False	False	https://www.goodreads.com/en/book/show/62712920	2023	11-2023	11-2023	11		1.3636363636363635	4.25	Pax: War and Peace in Rome's Golden Age	Pax	War and Peace in Rome's Golden Age	2023	Contemporary (21st)	126	1046	441	449	138	13	5	Male	1	Male	-0.25	0.25	True	0.47801147227533464	42.16061185468451	(4.0, 4.25]
Ready Player One	2023-11-26	2023-11-28	Ernest Cline	Science Fiction	Fiction	Kindle	374.0		4.0	False	False	False	https://www.goodreads.com/book/show/20603758-ready-player-one	2023	11-2023	11-2023	3	124.66666666666667		4.23	Ready Player One	Ready Player One	Ready Player One	2011	Contemporary (21st)	101401	1149228	569904	364461	147655	44774	22434	Male	1	Male	-0.23000000000000043	0.23000000000000043	False	1.952093057252347	49.590159655003184	(4.0, 4.25]
The Hobbit	2023-11-30	2023-12-06	J. R. R. Tolkien	Fantasy	Fiction	Audible		10.5	4.5	False	False	False	https://www.goodreads.com/book/show/5907.The_Hobbit	2023	11-2023	12-2023	7		1.5	4.29	The Hobbit	The Hobbit	The Hobbit	1937	Late Modern	69080	3900918	2090758	1128134	471006	127476	83544	Male	1	Male	0.20999999999999996	0.20999999999999996	False	2.1416497347547425	53.59656368065158	(4.25, 4.5]
1984	2023-12-02	2023-12-28	George Orwell	Science Fiction	Fiction	Kindle	368.0		4.5	True	False	False	https://www.goodreads.com/book/show/3744438-1984	2023	12-2023	12-2023	27	13.62962962962963		4.19	1984	1984	1984	1949	Contemporary (20th)	112054	4507265	2130696	1470415	641092	172374	92688	Male	1	Male	0.3099999999999996	0.3099999999999996	False	2.0564133681955687	47.27248120534293	(4.0, 4.25]
